job_id,job_name,created_at,started_at,finished_at,status,imported,harness,model,environment,harbor_runtime,dataset,dataset_version,n_trials,n_completed,n_resolved,resolution_rate,n_errored,n_cancelled,total_cost_usd,n_input_tokens,n_output_tokens,total_duration_seconds
1fd9e68ce5a3,swebench-verified · mini-swe-agent · glm,2026-07-19T13:04:44+00:00,2026-07-19T13:04:44+00:00,2026-07-19T13:28:23+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,0.7791,4258676,80767,1408.7
b259fc1f9c82,swebench-verified · mini-swe-agent · glm,2026-07-19T12:34:15+00:00,2026-07-19T12:34:15+00:00,2026-07-19T13:01:13+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.0273,5845777,106632,1607.5
031c690d4ba3,swebench-verified · mini-swe-agent · glm,2026-07-19T07:21:31+00:00,2026-07-19T07:21:31+00:00,2026-07-19T07:44:01+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,0.7623,4375415,79077,1340.5
55cd15d9d3b6,swebench-verified · mini-swe-agent · glm,2026-07-19T06:54:53+00:00,2026-07-19T06:54:53+00:00,2026-07-19T07:19:12+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.7038,3789100,78197,1449.2
80cf4d541bcd,swebench-verified · mini-swe-agent · glm,2026-07-19T06:09:58+00:00,2026-07-19T06:09:58+00:00,2026-07-19T06:42:11+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.3113,7498357,100240,1923.6
baee945d07e4,swebench-verified · mini-swe-agent · glm,2026-07-19T05:37:27+00:00,2026-07-19T05:37:27+00:00,2026-07-19T06:08:40+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,3,0.3,0,0,1.3586,7661573,97909,1863.4
341b602656b7,swebench-verified · mini-swe-agent · glm,2026-07-19T02:03:38+00:00,2026-07-19T02:03:38+00:00,2026-07-19T02:29:38+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.0838,6054106,85261,1554.1
d2208a833247,swebench-verified · mini-swe-agent · glm,2026-07-19T01:34:46+00:00,2026-07-19T01:34:46+00:00,2026-07-19T02:02:48+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.9864,5639913,96079,1676.8
5d1710c99906,swebench-verified · mini-swe-agent · glm,2026-07-18T23:09:02+00:00,2026-07-18T23:09:02+00:00,2026-07-18T23:34:19+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.8622,4879876,93224,1510.6
82ed8e062c4a,swebench-verified · mini-swe-agent · glm,2026-07-18T22:36:46+00:00,2026-07-18T22:36:46+00:00,2026-07-18T23:06:44+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.0714,6311316,97103,1788.9
989cb2187345,swebench-verified · mini-swe-agent · glm,2026-07-18T21:23:00+00:00,2026-07-18T21:23:00+00:00,2026-07-18T21:56:21+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,7,0.7,0,0,0.8603,4641865,73781,1996.1
7d1f1a0fe68d,swebench-verified · mini-swe-agent · glm,2026-07-18T19:57:52+00:00,2026-07-18T19:57:52+00:00,2026-07-18T20:00:16+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,1,1,0,0,0,0,0.0492,220271,6175,139.9
dfcfca6ef965,swebench-verified · mini-swe-agent · glm,2026-07-18T19:07:13+00:00,2026-07-18T19:07:13+00:00,2026-07-18T19:31:17+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.8726,4974384,90571,1433.6
bbc2155a4c11,swebench-verified · mini-swe-agent · glm,2026-07-18T18:43:11+00:00,2026-07-18T18:43:11+00:00,2026-07-18T19:06:12+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.6593,3631247,73221,1371.7
56e4ae098065,swebench-verified · mini-swe-agent · glm,2026-07-18T18:06:06+00:00,2026-07-18T18:06:06+00:00,2026-07-18T18:35:06+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,3,0.3,0,0,0.965,5763090,103461,1735.4
d3099b812c47,swebench-verified · mini-swe-agent · glm,2026-07-18T17:30:07+00:00,2026-07-18T17:30:07+00:00,2026-07-18T18:00:41+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.1511,6635499,102155,1828.9
3c5c63d577c6,swebench-verified · mini-swe-agent · glm,2026-07-18T16:29:42+00:00,2026-07-18T16:29:42+00:00,2026-07-18T17:24:17+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,6,0.6,0,0,2.437,13695654,169245,3268.1
b2b89cb61cce,swebench-verified · mini-swe-agent · glm,2026-07-18T16:04:45+00:00,2026-07-18T16:04:45+00:00,2026-07-18T16:28:42+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,0.655,3632343,73653,1427
cc1c0c8decc9,swebench-verified · mini-swe-agent · glm,2026-07-18T15:31:52+00:00,2026-07-18T15:31:52+00:00,2026-07-18T15:57:43+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.8797,5203417,86056,1541.3
9788e9b95a74,swebench-verified · mini-swe-agent · glm,2026-07-18T06:05:42+00:00,2026-07-18T06:05:42+00:00,2026-07-18T06:30:23+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,0.8636,4701001,77493,1472.4
e6d62db25293,swebench-verified · mini-swe-agent · glm,2026-07-18T05:38:04+00:00,2026-07-18T05:38:04+00:00,2026-07-18T06:02:55+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.815,4614962,88617,1485.6
2dc1cd554407,swebench-verified · mini-swe-agent · glm,2026-07-18T05:06:26+00:00,2026-07-18T05:06:26+00:00,2026-07-18T05:34:02+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.2533,7454985,113203,1650.3
83bb7f97b947,swebench-verified · mini-swe-agent · glm,2026-07-18T04:13:25+00:00,2026-07-18T04:13:25+00:00,2026-07-18T04:42:27+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.3418,7775435,90166,1736.7
4ff2761d3f23,swebench-verified · mini-swe-agent · glm,2026-07-17T22:34:04+00:00,2026-07-17T22:34:04+00:00,2026-07-17T23:03:41+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.8211,4767642,92592,1771.4
230cf902c239,swebench-verified · mini-swe-agent · glm,2026-07-17T21:54:01+00:00,2026-07-17T21:54:01+00:00,2026-07-17T22:31:58+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.348,7946581,121826,2270.8
66f09ca8f9cc,swebench-verified · mini-swe-agent · glm,2026-07-17T18:10:01+00:00,2026-07-17T18:10:01+00:00,2026-07-17T18:52:58+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.1481,5569235,116261,2570.1
4c6a7c6636d0,swebench-verified · mini-swe-agent · glm,2026-07-17T17:28:25+00:00,2026-07-17T17:28:25+00:00,2026-07-17T17:58:07+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.0248,5402315,88481,1775.9
aea5466a7d30,swebench-verified · mini-swe-agent · glm,2026-07-17T16:33:38+00:00,2026-07-17T16:33:38+00:00,2026-07-17T17:16:40+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.1924,5641975,134085,2574.7
13dc67bba8a4,swebench-verified · mini-swe-agent · glm,2026-07-17T15:50:27+00:00,2026-07-17T15:50:27+00:00,2026-07-17T16:17:11+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,3,0.3,0,0,0.8102,4236491,78688,1597.2
473c77db9590,swebench-verified · mini-swe-agent · glm,2026-07-17T03:39:07+00:00,2026-07-17T03:39:07+00:00,2026-07-17T04:50:49+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,2.0579,10569500,177368,4294.7
ba274e370db7,swebench-verified · mini-swe-agent · glm,2026-07-17T02:57:23+00:00,2026-07-17T02:57:23+00:00,2026-07-17T03:33:42+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,2,0.2,0,0,0.7423,3993292,88422,2172.6
a4aa4852ca64,swebench-verified · mini-swe-agent · glm,2026-07-17T02:04:43+00:00,2026-07-17T02:04:43+00:00,2026-07-17T02:36:47+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.9815,5375457,101039,1917.1
800e68a05126,swebench-verified · mini-swe-agent · glm,2026-07-17T01:14:17+00:00,2026-07-17T01:14:17+00:00,2026-07-17T01:57:38+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,3,0.3,0,0,0.6535,3353524,75431,2594.5
8aeb54a924ee,swebench-verified · mini-swe-agent · glm,2026-07-17T00:09:03+00:00,2026-07-17T00:09:03+00:00,2026-07-17T00:55:53+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.0138,5659991,91647,2804.1
d8328364329f,swebench-verified · mini-swe-agent · glm,2026-07-16T22:22:04+00:00,2026-07-16T22:22:04+00:00,2026-07-16T23:19:19+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,6,0.6,0,0,1.6304,8116411,176083,3424.5
b5b948407ff1,swebench-verified · mini-swe-agent · glm,2026-07-16T21:49:09+00:00,2026-07-16T21:49:09+00:00,2026-07-16T22:19:07+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,6,0.6,0,0,0.8523,4550100,89806,1787.4
abb1c658b774,swebench-verified · mini-swe-agent · glm,2026-07-16T21:07:18+00:00,2026-07-16T21:07:18+00:00,2026-07-16T21:39:29+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.2257,6178371,122832,1920.1
66dadfd68845,swebench-verified · mini-swe-agent · glm,2026-07-16T20:34:18+00:00,2026-07-16T20:34:18+00:00,2026-07-16T21:02:58+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.9795,5213837,96634,1707.8
884d84ee450e,swebench-verified · mini-swe-agent · glm-5.2,2026-07-16T20:25:43+00:00,2026-07-16T20:25:43+00:00,2026-07-16T20:30:45+00:00,complete,False,mini-swe-agent,subconscious/glm-5.2,daytona,python,swebench-verified,1.0,1,0,0,0,1,0,0,0,0,292.5
f7a42f662074,swebench-verified · mini-swe-agent · glm-5.2,2026-07-16T20:20:10+00:00,2026-07-16T20:20:10+00:00,2026-07-16T20:20:21+00:00,failed,False,mini-swe-agent,subconscious/glm-5.2,daytona,python,swebench-verified,1.0,0,0,0,,0,0,,,,
70971325446e,swebench-verified · mini-swe-agent · glm-5.2,2026-07-16T20:17:07+00:00,2026-07-16T20:17:07+00:00,2026-07-16T20:17:18+00:00,failed,False,mini-swe-agent,subconscious/glm-5.2,daytona,python,swebench-verified,1.0,0,0,0,,0,0,,,,
815a4d24a3d3,swebench-verified · mini-swe-agent · glm-5.2,2026-07-16T20:13:25+00:00,2026-07-16T20:13:25+00:00,2026-07-16T20:16:47+00:00,cancelled,False,mini-swe-agent,subconscious/glm-5.2,daytona,python,swebench-verified,1.0,1,0,0,0,0,1,,,,191.8
5f1991240c42,swebench-verified · mini-swe-agent · glm,2026-07-16T19:50:15+00:00,2026-07-16T19:50:15+00:00,2026-07-16T20:28:08+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,5,0.5,0,0,0.932,4806285,102258,2260.8
e1750bf489c5,swebench-verified · mini-swe-agent · glm,2026-07-16T19:08:49+00:00,2026-07-16T19:08:49+00:00,2026-07-16T19:48:53+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,3,0.3,0,0,1.3145,7132440,95885,2392.4
576b60dc8053,swebench-verified · mini-swe-agent · glm,2026-07-16T18:28:55+00:00,2026-07-16T18:28:55+00:00,2026-07-16T18:55:57+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.6544,3353943,80055,1610.8
67b85cdb64cf,swebench-verified · mini-swe-agent · glm,2026-07-16T17:58:03+00:00,2026-07-16T17:58:03+00:00,2026-07-16T18:27:33+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.9531,4992040,83879,1759.4
22c2aa42a414,swebench-verified · mini-swe-agent · glm-gcp2,2026-07-16T04:52:37+00:00,2026-07-16T04:52:37+00:00,2026-07-16T05:18:53+00:00,cancelled,False,mini-swe-agent,glm-gcp2,daytona,python,swebench-verified,1.0,78,62,35,0.4487,0,16,7.3317,41239507,558714,24998.4
1608a460c300,swebench-verified · glm-gcp2,2026-07-16T04:18:26.664188,2026-07-16T04:18:26.664188,2026-07-16T04:51:19.097218Z,cancelled,False,unknown,openai/glm-gcp2,daytona,python,swebench-verified,1.0,16,0,0,0,0,16,,,,31533.2
5e2f281fda5c,swebench-verified · glm2,2026-07-16T04:16:43.075508,2026-07-16T04:16:43.075508,2026-07-16T04:16:43.075590,failed,False,unknown,openai/glm2,daytona,python,swebench-verified,1.0,0,0,0,,0,0,,,,
e6d0249d4909,swebench-verified · mini-swe-agent · glm,2026-07-15T04:33:14+00:00,2026-07-15T04:33:14+00:00,2026-07-15T05:06:46+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.3243,7698341,109749,2000.6
1b3773a1acde,swebench-verified · mini-swe-agent · glm,2026-07-15T02:17:20+00:00,2026-07-15T02:17:21+00:00,2026-07-15T02:46:17+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,6,0.6,0,0,0.91,5151490,84422,1724.5
b5f567b176b2,swebench-verified · mini-swe-agent · glm,2026-07-14T15:32:58+00:00,2026-07-14T15:32:58+00:00,2026-07-14T16:01:13+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.1388,6232994,95070,1685.9
9c71a6252684,swebench-verified · mini-swe-agent · glm,2026-07-14T01:16:06+00:00,2026-07-14T01:16:06+00:00,2026-07-14T01:48:54+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.2534,7035963,114262,1962.1
e313409ddd3e,swebench-verified · mini-swe-agent · glm,2026-07-13T20:45:33+00:00,2026-07-13T20:45:33+00:00,2026-07-13T21:15:37+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,3,0.3,0,0,1.2901,7319992,93116,1797.3
035c38615058,swebench-verified · mini-swe-agent · glm,2026-07-13T20:01:44+00:00,2026-07-13T20:01:44+00:00,2026-07-13T20:32:43+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.0923,6001745,90214,1851.5
4040bea5e232,swebench-verified · mini-swe-agent · glm,2026-07-13T19:22:43+00:00,2026-07-13T19:22:43+00:00,2026-07-13T19:56:41+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,6,0.6,0,0,1.4581,8325995,109602,2032
e30a3b0b2082,swebench-verified · mini-swe-agent · glm,2026-07-13T03:02:32+00:00,2026-07-13T03:02:32+00:00,2026-07-13T03:04:07+00:00,cancelled,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,1,0,0,0,0,1,,,,89.3
5526db2fb236,swebench-verified · mini-swe-agent · glm,2026-07-12T20:39:29+00:00,2026-07-12T20:39:29+00:00,2026-07-12T20:41:07+00:00,cancelled,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,1,0,0,0,0,1,,,,92.6
c232fdcfc3af,swebench-verified · mini-swe-agent · glm,2026-07-12T11:32:30+00:00,2026-07-12T11:32:30+00:00,2026-07-12T11:33:34+00:00,cancelled,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,1,0,0,0,0,1,,,,60.1
3f9e03559149,swebench-verified · mini-swe-agent · glm,2026-07-12T00:51:54+00:00,2026-07-12T00:51:54+00:00,2026-07-12T01:15:12+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,0.6882,4090087,84857,1391
ae523e5f9635,swebench-verified · mini-swe-agent · glm,2026-07-11T18:04:21+00:00,2026-07-11T18:04:21+00:00,2026-07-11T18:37:01+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,6,0.6,0,0,1.5724,9231043,124520,1953.1
613fd556cc67,swebench-verified · mini-swe-agent · glm,2026-07-11T17:14:45.964936,2026-07-11T17:14:45.964936,2026-07-11T17:18:35.048141Z,cancelled,False,mini-swe-agent,openai/glm,daytona,python,swebench-verified,1.0,1,0,0,0,0,1,0.0037,9796,590,227.7
612a48f26b59,swebench-verified · mini-swe-agent · glm,2026-07-11T05:54:59+00:00,2026-07-11T05:54:59+00:00,2026-07-11T06:21:32+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.0674,5885086,86549,1586.8
33ef1ba2a4c4,swebench-verified · mini-swe-agent · glm,2026-07-11T02:33:08+00:00,2026-07-11T02:33:08+00:00,2026-07-11T02:59:54+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,6,0.6,0,0,0.985,5537357,96401,1599
2b47cc0ce6ca,swebench-verified · mini-swe-agent · glm,2026-07-10T19:21:12+00:00,2026-07-10T19:21:12+00:00,2026-07-10T19:53:22+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.579,8827911,107576,1922.4
188e666add7a,swebench-verified · mini-swe-agent · glm,2026-07-10T18:36:10+00:00,2026-07-10T18:36:10+00:00,2026-07-10T19:10:04+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.5904,8898959,105880,2026.2
4985bccd7c13,swebench-verified · mini-swe-agent · glm,2026-07-10T05:04:54+00:00,2026-07-10T05:04:54+00:00,2026-07-10T05:34:48+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.4876,8343039,100474,1788.1
bf11b20f4665,swebench-verified · mini-swe-agent · glm,2026-07-09T17:51:51+00:00,2026-07-09T17:51:51+00:00,2026-07-09T18:24:01+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.0866,6372839,106854,1923.8
5b5482125597,codex smoke swebench-verified e2b uv-relay,2026-07-09T14:39:12+00:00,2026-07-09T14:39:12+00:00,2026-07-09T14:41:57+00:00,complete,False,codex,openai/subconscious/tim-qwen3.6-27b,e2b,python,swe-bench/swe-bench-verified,,1,1,1,1,0,0,,67200,2197,158.1
7fc579ec20e6,codex smoke swebench-verified e2b,2026-07-09T14:34:28+00:00,2026-07-09T14:34:28+00:00,2026-07-09T14:35:16+00:00,complete,False,codex,openai/subconscious/tim-qwen3.6-27b,e2b,python,swe-bench/swe-bench-verified,,1,0,0,0,1,0,,,,40.3
47b263ed54da,swebench-verified · mini-swe-agent · glm,2026-07-09T03:33:51+00:00,2026-07-09T03:33:51+00:00,2026-07-09T04:02:32+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.153,6811906,109538,1715
d4ee6738108c,swebench-verified · mini-swe-agent · glm,2026-07-09T02:33:33+00:00,2026-07-09T02:33:33+00:00,2026-07-09T03:21:47+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,2.3265,12914543,166589,2887
5b830864a54d,swebench-verified · mini-swe-agent · glm,2026-07-09T01:51:29+00:00,2026-07-09T01:51:30+00:00,2026-07-09T02:26:07+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,3,0.3,0,0,1.5216,8729781,116208,2071.2
8cda5c6e11c7,swebench-verified · mini-swe-agent · glm,2026-07-08T23:18:03+00:00,2026-07-08T23:18:03+00:00,2026-07-08T23:44:41+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,3,0.3,0,0,2.1751,7161482,97957,1591
da232b660278,swebench-verified · mini-swe-agent · glm,2026-07-07T07:20:15+00:00,2026-07-07T07:20:15+00:00,2026-07-07T07:52:07+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,2.5385,8056066,100050,1901.8
fa19206279d1,swebench-verified · mini-swe-agent · glm,2026-07-06T21:53:26+00:00,2026-07-06T21:53:26+00:00,2026-07-06T22:18:43+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.0017,5743757,88773,1508.1
e9f5d71325cc,swebench-verified · mini-swe-agent · glm-5.2,2026-07-06T21:51:27.357307,2026-07-06T21:51:27.357307,2026-07-06T21:52:51.049821Z,cancelled,False,mini-swe-agent,openai/subconscious/glm-5.2,daytona,python,swebench-verified,1.0,1,0,0,0,0,1,0.0282,130481,2462,81.6
342213796bd4,swebench-verified · mini-swe-agent · glm-5.2,2026-07-04T11:26:38+00:00,2026-07-04T11:26:38+00:00,2026-07-04T17:30:52+00:00,complete,False,mini-swe-agent,subconscious/glm-5.2,daytona,python,swebench-verified,1.0,500,24,15,0.03,476,0,3.0347,17089056,246727,173088.7
63ca9a349e63,swebench-verified · claude-code · glm-5.2,2026-07-03T20:26:56+00:00,2026-07-03T20:26:56+00:00,2026-07-04T04:18:35+00:00,complete,False,claude-code,subconscious/glm-5.2,daytona,python,swebench-verified,1.0,500,79,77,0.154,421,0,84.0199,122242363,790117,210099.7
09a38c861a9d,swebench-verified · mini-swe-agent · glm,2026-07-03T20:15:12+00:00,2026-07-03T20:15:12+00:00,2026-07-03T20:54:28+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.1868,6574542,98870,2345.9
6a80930c00f6,swebench-verified · mini-swe-agent · glm,2026-07-03T18:16:07+00:00,2026-07-03T18:16:07+00:00,2026-07-03T18:55:16+00:00,complete,False,mini-swe-agent,glm,daytona,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.8613,6128446,101451,2340.1
3cd958edc48e,swebench-verified · mini-swe-agent · glm,2026-07-03T17:34:43.565181,2026-07-03T17:34:43.565181,2026-07-03T17:42:19.857243,complete,False,mini-swe-agent,openai/glm,e2b,python,swebench-verified,1.0,10,10,0,0,0,0,0,40059,3947,454
75ac6c614061,swebench-verified · mini-swe-agent · tim-qwen3.6-27b,2026-07-01T14:55:55+00:00,2026-07-01T14:55:55+00:00,2026-07-01T15:36:02+00:00,complete,False,mini-swe-agent,openai/subconscious/tim-qwen3.6-27b,daytona,python,swebench-verified,1.0,50,50,36,0.72,0,0,12.9126,70976956,722223,17450.6
e4500acaa306,swebench-verified · mini-swe-agent · glm,2026-07-01T06:10:20+00:00,2026-07-01T06:10:20+00:00,2026-07-01T06:53:25+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.0511,5782024,78772,2578.7
822070c2db2d,swebench-verified · mini-swe-agent · glm,2026-07-01T05:10:11+00:00,2026-07-01T05:10:11+00:00,2026-07-01T05:57:03+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,3,0.3,0,0,1.5246,4961455,89189,2805.3
afdffc45684b,swebench-verified · mini-swe-agent · glm,2026-07-01T04:02:22+00:00,2026-07-01T04:02:22+00:00,2026-07-01T04:42:24+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,3,0.3,0,0,1.5658,5127231,87169,2394.8
260b728d9690,swebench-verified · mini-swe-agent · glm,2026-07-01T03:15:45+00:00,2026-07-01T03:15:45+00:00,2026-07-01T03:47:55+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,1.7403,5668079,83070,1924.2
ea1be2014ac1,swebench-verified · mini-swe-agent · glm,2026-07-01T00:39:29+00:00,2026-07-01T00:39:29+00:00,2026-07-01T01:16:14+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,3,0.3,0,0,0.9831,5597360,98447,2198.2
1fb5e548bca0,swebench-verified · mini-swe-agent · glm,2026-06-30T23:24:44+00:00,2026-06-30T23:24:44+00:00,2026-07-01T00:09:31+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,5,0.5,0,0,0.9467,5224117,93151,2680.6
df4e7a40cc7f,swebench-verified · mini-swe-agent · glm,2026-06-30T22:37:42+00:00,2026-06-30T22:37:42+00:00,2026-06-30T23:05:50+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,10,4,0.4,0,0,1.1447,6336371,102165,1680.6
124331134fff,swebench-verified · mini-swe-agent · glm,2026-06-30T21:27:08+00:00,2026-06-30T21:27:08+00:00,2026-06-30T22:16:09+00:00,complete,False,mini-swe-agent,glm,e2b,python,swebench-verified,1.0,10,9,5,0.5,1,0,0.8064,4613610,69862,2933.8
6b84e3994a2d,swebench-verified · mini-swe-agent · glm,2026-06-30T20:57:02.854732,2026-06-30T20:57:02.854732,2026-06-30T21:08:36.201336Z,cancelled,False,mini-swe-agent,openai/glm,e2b,python,swebench-verified,1.0,3,2,1,0.3333,0,1,0.1091,531661,8599,691.1
1e9fcf35b3b0,swebench-verified · mini-swe-agent · glm,2026-06-30T20:51:42.959603,2026-06-30T20:51:42.959603,2026-06-30T20:54:49.145536Z,cancelled,False,mini-swe-agent,openai/glm,e2b,python,swebench-verified,1.0,2,1,0,0,0,1,0.0261,103924,3185,184.2
4cffbc6b84f0,swebench-verified · mini-swe-agent · tim-qwen3.6-27b,2026-06-22T13:03:51+00:00,2026-06-22T13:03:51+00:00,2026-06-22T13:04:27+00:00,complete,False,mini-swe-agent,openai/subconscious/tim-qwen3.6-27b,e2b,python,swebench-verified,1.0,1,0,0,0,1,0,,,,28.7
572cbd407a91,swebench-verified · claude-code · tim-qwen3.6-27b,2026-06-18T18:53:49.716424,2026-06-18T18:53:49.716424,2026-06-18T19:04:31.303045,complete,False,claude-code,subconscious/tim-qwen3.6-27b,daytona,python,swebench-verified,1.0,1,0,0,0,1,0,0,0,0,638.1
13ee28110f3e,swebench-verified · claude-code · glm-5.2-fp8,2026-06-17T13:27:49.944956,2026-06-17T13:27:49.944956,2026-06-17T13:30:00.487092,complete,False,claude-code,/mnt/glm-5.2-fp8,e2b,python,swebench-verified,1.0,1,1,0,0,0,0,0.5339,104529,449,127.9
