canonical_task_id,trial_name,job_id,job_name,job_created_at,job_status,job_imported,harness,model,environment,harbor_runtime,dataset,dataset_version,trial_status,reward,resolved,duration_seconds,agent_exec_seconds,cost_usd,n_input_tokens,n_cache_tokens,n_output_tokens,n_total_tokens,output_tok_s,error_class,error
sphinx-doc__sphinx-8595,sphinx-doc__sphinx-8595__cf83nu8,db8d33490582,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-31T23:07:59+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,318.2,280.1,0.07,346198,332736,5356,351554,19.1,,
sphinx-doc__sphinx-8595,sphinx-doc__sphinx-8595__jWhbPY7,1d4355e54894,swebench-verified · claude-code · subconscious/glm-5.2 · Aug 23 16:22,2026-08-23T16:22:52Z,complete,False,claude-code,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,0,False,166.4,105.8,5.2515,1552460,574464,2971,1555431,28.1,,
sphinx-doc__sphinx-8595,sphinx-doc__sphinx-8595__rX3jSuu,d2cf5ec25625,swebench-verified · mini-swe-agent · subconscious/glm-5.2 · Aug 23 16:22,2026-08-23T16:22:56Z,complete,False,mini-swe-agent,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,0,False,179.5,154.2,0.1434,798172,776640,6806,804978,44.1,,
sphinx-doc__sphinx-8595,sphinx-doc__sphinx-8595__SFn2jX5,b1a03feecef5,swebench-verified · codex · subconscious/glm-5.2 · Aug 23 16:23,2026-08-23T16:23:01Z,complete,False,codex,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,0,False,137.3,87.3,,286560,270080,2713,289273,31.1,,
sphinx-doc__sphinx-8595,sphinx-doc__sphinx-8595__X9ZyGyY,c57b386851fd,swebench-verified · opencode · subconscious/glm-5.2 · Aug 23 16:23,2026-08-23T16:23:05Z,complete,False,opencode,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,0,False,181.1,132.6,,621193,603904,5067,626260,38.2,,
sphinx-doc__sphinx-8595,sphinx-doc__sphinx-8595__vqoRcQY,ac02f4ca2ef4,swebench-verified · pi · subconscious/glm-5.2 · Aug 23 16:23,2026-08-23T16:23:10Z,complete,False,pi,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,0,False,420.5,231.4,,452438,441280,9564,462002,41.3,,
sphinx-doc__sphinx-8595,sphinx-doc__sphinx-8595__ttwh3BN,63518ecf1697,swebench-verified · subconscious-code · subconscious/glm-5.2 · Aug 23 16:23,2026-08-23T16:23:14Z,complete,False,subconscious-code,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,0,False,360.4,333.5,,210099,192128,12058,222157,36.2,,
sphinx-doc__sphinx-8595,sphinx-doc__sphinx-8595__01aa5ff,1970c693b4a5,swebench-verified · claude-code · subconscious/glm-5.2 · Aug 24 11:15,2026-08-24T11:15:23Z,cancelled,False,claude-code,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,0,False,242.8,209.6,,3147285,1079296,8745,3156030,41.7,,
sphinx-doc__sphinx-8595,sphinx-doc__sphinx-8595__nZYARWH,0017241088a1,swebench-verified · subconscious-code · subconscious/glm-5.2 · Aug 24 11:15,2026-08-24T11:15:45Z,cancelled,False,subconscious-code,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,0,False,82.1,58.5,,42773,39232,1337,44110,22.8,,
sphinx-doc__sphinx-8595,sphinx-doc__sphinx-8595__9fb6f0b,a68304ea3a4a,swebench-verified · codex · subconscious/glm-5.2 · Aug 24 11:37,2026-08-24T11:37:23Z,cancelled,False,codex,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,0,False,275.3,213.7,,366514,335168,4417,370931,20.7,,
sphinx-doc__sphinx-8595,sphinx-doc__sphinx-8595__d779c46,7685d364d232,swebench-verified · mini-swe-agent · tim-qwen3.6-27b,2026-08-24T16:57:27.667837655Z,complete,False,mini-swe-agent,openai/subconscious/tim-qwen3.6-27b,e2b,python,swebench-verified,1.0,errored,,,187.1,,,,,,,,sandbox_build_failure,An internal error occurred. Please try again or contact support with the build ID.
sphinx-doc__sphinx-8595,sphinx-doc__sphinx-8595__d88d650,472ee1f9d42c,swebench-verified · subconscious-code · subconscious/glm-5.2 · Aug 25 12:05,2026-08-25T12:05:17Z,complete,False,subconscious-code,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,0,False,56.1,34.6,,65422,60416,1546,66968,44.6,,
sphinx-doc__sphinx-8595,sphinx-doc__sphinx-8595__b7f8a92,187f0c30fc5f,swebench-verified · subconscious-code · subconscious/glm-5.2 · Aug 25 18:38,2026-08-25T18:38:49Z,failed,False,subconscious-code,subconscious/glm-5.2,e2b,go,swebench-verified,1.0,completed,0,False,64.9,41.4,,72506,68160,2633,75139,63.6,,
sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621__CgRQTzv,63ca9a349e63,swebench-verified · claude-code · glm-5.2,2026-07-03T20:26:56+00:00,complete,False,claude-code,subconscious/glm-5.2,daytona,python,swebench-verified,1.0,errored,0,False,243,185.5,0,0,0,0,0,0,unknown,NonZeroAgentExitCodeError
sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621__hCZpYTY,342213796bd4,swebench-verified · mini-swe-agent · glm-5.2,2026-07-04T11:26:38+00:00,complete,False,mini-swe-agent,subconscious/glm-5.2,daytona,python,swebench-verified,1.0,errored,0,False,306.5,277.4,0,0,0,0,0,0,unknown,NonZeroAgentExitCodeError
sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621__s8eKG2e,1d4355e54894,swebench-verified · claude-code · subconscious/glm-5.2 · Aug 23 16:22,2026-08-23T16:22:52Z,complete,False,claude-code,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,1,True,468.5,346.8,7.1392,1894607,574464,10050,1904657,29,,
sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621__HH26msc,d2cf5ec25625,swebench-verified · mini-swe-agent · subconscious/glm-5.2 · Aug 23 16:22,2026-08-23T16:22:56Z,complete,False,mini-swe-agent,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,1,True,321.4,250.3,0.2081,1026617,996288,16525,1043142,66,,
sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621__Y6QdAxa,b1a03feecef5,swebench-verified · codex · subconscious/glm-5.2 · Aug 23 16:23,2026-08-23T16:23:01Z,complete,False,codex,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,1,True,256.1,210.9,,742679,678912,11466,754145,54.4,,
sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621__vGHBSLz,c57b386851fd,swebench-verified · opencode · subconscious/glm-5.2 · Aug 23 16:23,2026-08-23T16:23:05Z,complete,False,opencode,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,1,True,578.6,527.8,,2157649,2118336,48749,2206398,92.4,,
sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621__unDqGW7,ac02f4ca2ef4,swebench-verified · pi · subconscious/glm-5.2 · Aug 23 16:23,2026-08-23T16:23:10Z,complete,False,pi,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,0,False,702.9,197.4,,22157,19456,5639,27796,28.6,,
sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621__FQRNFTs,63518ecf1697,swebench-verified · subconscious-code · subconscious/glm-5.2 · Aug 23 16:23,2026-08-23T16:23:14Z,complete,False,subconscious-code,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,1,True,540,521.3,,316275,288576,23516,339791,45.1,,
sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621__414a0d7,1970c693b4a5,swebench-verified · claude-code · subconscious/glm-5.2 · Aug 24 11:15,2026-08-24T11:15:23Z,cancelled,False,claude-code,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,errored,0,False,238.5,203.1,1.155,431872,174080,3383,435255,16.7,endpoint_error,UnknownApiError
sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621__ehRxpdX,0017241088a1,swebench-verified · subconscious-code · subconscious/glm-5.2 · Aug 24 11:15,2026-08-24T11:15:45Z,cancelled,False,subconscious-code,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,1,True,185.6,162.8,,124557,116288,5992,130549,36.8,,
sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621__18e7ec9,a68304ea3a4a,swebench-verified · codex · subconscious/glm-5.2 · Aug 24 11:37,2026-08-24T11:37:23Z,cancelled,False,codex,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,0,False,280.9,202.3,,86913,83584,5638,92551,27.9,,
sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621__9dc76c5,472ee1f9d42c,swebench-verified · subconscious-code · subconscious/glm-5.2 · Aug 25 12:05,2026-08-25T12:05:17Z,complete,False,subconscious-code,subconscious/glm-5.2,e2b,python,swebench-verified,1.0,completed,1,True,155.9,133.9,,201014,188992,9582,210596,71.6,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__XUKho54,63ca9a349e63,swebench-verified · claude-code · glm-5.2,2026-07-03T20:26:56+00:00,complete,False,claude-code,subconscious/glm-5.2,daytona,python,swebench-verified,1.0,errored,0,False,225.2,192.2,0,0,0,0,0,0,unknown,NonZeroAgentExitCodeError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__scaWGHi,342213796bd4,swebench-verified · mini-swe-agent · glm-5.2,2026-07-04T11:26:38+00:00,complete,False,mini-swe-agent,subconscious/glm-5.2,daytona,python,swebench-verified,1.0,errored,0,False,303.3,276.8,0,0,0,0,0,0,unknown,NonZeroAgentExitCodeError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__YRWLfAe,75919ad94f7b,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-22T22:27:50+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,220.2,94.9,0.0197,119440,102976,5871,125311,61.9,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__hDJz2tX,1ca7fbb59d90,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T00:37:07+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,327.2,288.3,0.0723,456245,428096,7855,464100,27.2,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__FFMs2cc,e46cec82346a,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T01:40:12+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,418.5,372.7,0.0225,183897,164928,7716,191613,20.7,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__NJPZyBP,38b024d751d5,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T02:29:45+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,756.1,709.9,0.0954,646100,615360,10600,656700,14.9,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__5V7WBUB,63de82d659e0,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T03:15:52+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,430.3,395.7,0.1148,527978,499200,10443,538421,26.4,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__88hudBt,ffc0bf645fec,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T04:07:28+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,450,414.7,0.0802,343709,321472,8422,352131,20.3,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__PaXmQJi,c9f3260092d5,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T04:51:50+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,424.3,375.3,0.0508,196068,176576,6170,202238,16.4,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__MGtqzho,fdcf167f39a0,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T06:56:55+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,411.1,361.8,0.1785,919492,876352,11377,930869,31.4,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__7nKUYR9,864828db70f4,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T13:01:50+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,420.8,377.6,0.0791,320887,294720,9012,329899,23.9,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__ZeLbEqM,330c86328bed,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T13:46:06+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,589.6,520.1,0.1399,710439,677632,9462,719901,18.2,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__jSvmKcY,e91bc1bf4b3c,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T18:31:07+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,414.7,369.7,0.1531,838883,799104,7109,845992,19.2,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__zkFQyxX,ffb8f9628d82,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T19:35:30+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,851.4,818.1,0.1834,861504,827776,16366,877870,20,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__hQqPT8G,2e6788f03bbf,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T22:23:01+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,466.6,412.5,0.0797,360378,330624,7045,367423,17.1,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__uPufRGH,37b4ca56d929,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T23:24:23+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,659.8,608.4,0.049,182360,164224,6316,188676,10.4,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__EPWid46,285868b1efc7,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-23T23:57:36+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,655,592.2,0.0372,135447,118848,4795,140242,8.1,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__bZuS9My,cfe4b60a18bf,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T00:42:51+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,792.5,733.5,0.1007,480368,447872,7926,488294,10.8,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__kskxahY,9176be52809e,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T01:14:16+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,757.3,680.5,0.0516,207502,181696,5529,213031,8.1,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__zaEjGqi,2a73c1161bdf,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T01:46:48+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,701,671.3,0.0743,417810,385792,2276,420086,3.4,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__2kgM9qc,bfb0b7a7447a,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T02:17:46+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,583.6,548.8,0.0514,262624,237632,2747,265371,5,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__s6hxPjB,303ceb4d2652,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T02:54:31+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,273,238.8,0.0313,154647,140032,1980,156627,8.3,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__E6FvqxQ,1c623cd0424b,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T03:18:54+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,607.7,572.9,0.0506,236741,216832,4024,240765,7,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__CHLWGxP,83139f08427e,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T03:42:24+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,702.9,633.2,0.0433,142819,126080,6445,149264,10.2,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__E4kzy6R,d77d9ada2f77,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T04:16:42+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,342.7,303.3,0.0112,34860,27136,1599,36459,5.3,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__LoNKRsw,d73f21f1dfe4,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T04:40:26+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,398.2,351.9,0.0499,211331,193984,5205,216536,14.8,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__HTQyuRK,8e70d898355f,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T15:04:34+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,50.8,25.8,0.0009,1545,128,145,1690,5.6,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__qLhm2gz,a96ab2656ca8,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T19:34:35+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,306.5,216.1,0.0304,113676,98560,3710,117386,17.2,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__fKkYWYa,7d437c318804,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-24T20:16:19+00:00,complete,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,407.6,365.9,0.0678,305813,283712,6191,312004,16.9,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__vHzM679,560eabb7e741,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T02:12:18+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,477.1,447.5,0.0098,30035,21376,1335,31370,3,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__tpBpnP2,ee0ff7171c48,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T02:57:06+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,545.1,525.1,0.0264,104804,94784,3060,107864,5.8,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__ihx4A9d,0321bc28f8af,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T03:33:09+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,798.4,783.1,0.0891,433946,381056,5351,439297,6.8,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__DpqmNWJ,42bbb96b0fbe,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T04:00:17+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,408.6,394.7,0.0117,36903,24896,1452,38355,3.7,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__sHTYDpD,392a63784e18,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T17:00:16+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,671.2,600.4,0.039,101266,87296,7231,108497,12,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__b6v5Rhe,005edf6fd99e,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T17:32:20+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,859,803.6,0.0621,220259,200384,8698,228957,10.8,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__P7NHCAc,d2f7ad90bc14,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T18:13:08+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1211.3,1204.5,,,,,,,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__W3mLs4p,a14b94163e4b,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T18:43:10+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,963.3,955.5,,,,,,,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__vPfA8iF,bd1d2962974a,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T22:24:28+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,462,418.1,0.0307,94186,73536,4482,98668,10.7,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__6o8Kpna,b04149ee2ddd,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T22:47:14+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,545.9,482.2,0.0415,151841,134848,5406,157247,11.2,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__ZoKzrcm,91985bd60eef,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T23:18:14+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,714.6,660.7,0.0657,296237,272448,5897,302134,8.9,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__r5XUjZB,1f0d418d1bed,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-26T23:41:31+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,1230.4,1222.2,,,,,,,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__h7pwhTd,94d64da13b03,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-27T02:37:52+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,325.2,309.4,0.0384,149672,132480,4444,154116,14.4,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__LypeY3b,28659ceaf85f,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-27T04:07:23+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,601.1,560.7,0.0796,316286,296576,9738,326024,17.4,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__fA6T8r3,df0715b81842,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-27T05:09:03+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,766,752.2,0.061,247209,221568,6696,253905,8.9,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__NSJJBao,a543f41836a9,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T02:30:06+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,completed,0,False,485.4,409.9,0.0302,105166,89920,4050,109216,9.9,,
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__bfDVRGv,86fbd11bb67c,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T04:00:01+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,errored,,,3.3,,,,,,,,endpoint_error,RateLimitException
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__i4PaQ7L,a08b31a185de,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T04:04:03+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,errored,,,3.2,,,,,,,,endpoint_error,RateLimitException
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__zAhFfRb,0c406a727f39,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T04:04:43+00:00,cancelled,False,mini-swe-agent,glm-gcp1,daytona,python,swebench-verified,1.0,cancelled,,,1019.4,772.3,0.2133,1225024,1193472,8259,1233283,10.7,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__HjVKHnE,1d6cd0cdffa9,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T05:44:54+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,errored,,,3.8,,,,,,,,endpoint_error,RateLimitException
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__UL9YfkF,dae88f26ff8d,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T05:45:24+00:00,cancelled,False,mini-swe-agent,glm-gcp1,daytona,python,swebench-verified,1.0,cancelled,,,58.4,,,,,,,,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__J9tyNQE,0d6ff97277bd,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T06:02:29+00:00,failed,False,mini-swe-agent,glm-gcp1,daytona,python,swebench-verified,1.0,cancelled,,,511.6,492.4,0.0462,186405,161152,4807,191212,9.8,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__ZcHzV9Q,bcf2c4184dac,swebench-verified · mini-swe-agent · tim-qwen3.6-27b,2026-07-28T18:29:07+00:00,cancelled,False,mini-swe-agent,openai/subconscious/tim-qwen3.6-27b,e2b,python,swebench-verified,1.0,errored,,,3.3,,,,,,,,endpoint_error,RateLimitException
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__e4od46s,0725fed23375,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T19:31:36+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,364.4,353.5,0.0764,363219,342208,6240,369459,17.7,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__2mRq8hA,6cb7ef091614,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-28T20:10:48+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,843.4,827,0.0591,265222,249792,5670,270892,6.9,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__rtj342B,95b0beedf38d,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T03:37:50+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,393.6,385.8,0.0563,237034,211200,5624,242658,14.6,,CancelledError
sphinx-doc__sphinx-8638,sphinx-doc__sphinx-8638__rRHef2x,6c955d5fd01a,swebench-verified · mini-swe-agent · glm-gcp1,2026-07-29T04:02:05+00:00,cancelled,False,mini-swe-agent,glm-gcp1,e2b,python,swebench-verified,1.0,cancelled,,,583,562.3,0.0468,214154,194176,3891,218045,6.9,,CancelledError
